[-789.487, 52.0451, 45.9567, 25.8633, 1.47992, 12.1219, 14.9022, 4.53295, 19.1797, 30.5617, 19.6729, 6.2739, 3.13918]
[-786.905, 32.9699, 53.8694, 20.5767, -11.7917, -1.33542, -0.18172, -1.63526, 17.0988, 22.5021, 14.8424, 10.8713, 2.68464]
[-763.81, 31.2313, 59.2587, 19.7778, 3.59496, 27.0593, 5.32133, 7.41963, 25.5196, 27.9455, 21.4028, 21.867, 4.86975]
[-723.835, 12.3562, 70.6394, 18.6052, 0.355069, 22.9599, 8.25621, 0.470029, 14.5617, 25.3337, 6.96838, 1.57315, 1.94613]
[-606.851, -36.007, 58.4179, 8.13301, 1.8135, 15.5182, 2.83017, 0.325684, 17.8932, 21.3895, 1.38586, -1.26169, 2.21558]
[-634.685, -35.0205, 73.7492, 10.8133, -1.13993, 27.8656, 3.13139, 6.67643, 14.0805, 14.1315, 2.95404, 10.2837, 15.0207]
[-666.181, -28.7994, 86.0401, 21.3094, 15.3736, 21.1561, 1.24221, 11.8574, 25.8839, 17.7509, 15.5055, 5.98639, 3.11931]
[-681.049, -10.1731, 95.9514, 11.2623, 5.52089, 20.8784, 10.9254, 5.47214, 23.154, 26.6196, 20.5281, 14.1818, 4.61687]
[-725.234, -14.295, 107.004, 16.054, 18.8372, 26.2654, -3.63037, 8.9031, 23.738, 29.367, 37.4063, 33.4773, 22.3059]
[-729.867, 11.952, 112.997, 8.53227, 14.5521, 17.0618, 7.23006, 27.1838, 24.005, 27.5048, 26.3279, 9.48782, 12.2598]
[-734.668, 38.6527, 102.241, 7.7343, 29.5047, 15.974, 2.16721, 10.4765, 18.6783, 12.2924, 27.9392, 11.7763, 13.0099]
[-762.742, 58.3858, 79.9618, 4.71976, 18.0418, 8.50973, 10.6266, 18.6428, 18.0121, 19.0543, 28.3555, 7.09102, 15.2252]
[-784.579, 74.1391, 78.9552, 24.9982, 26.4563, 10.4341, 19.3998, 21.2326, 19.5035, 28.4893, 29.4539, 0.432678, -8.92892]
[-809.645, 88.0825, 76.081, 38.1039, 23.8182, 9.56197, 6.06655, 10.922, 25.9348, 31.698, 21.1905, 12.007, 4.70469]
[-791.599, 98.7251, 71.6046, 18.7514, 8.172, 15.8397, 18.5722, 12.5208, 26.1301, 21.287, 21.4227, 14.3353, 17.334]
[-789.655, 98.9018, 64.6193, 21.7536, 11.3797, 14.3883, 20.6896, 18.2277, 22.6303, 18.9366, 16.3726, 26.1054, 15.3875]
[-813.974, 89.0041, 56.4153, 27.2674, 15.7291, 15.2659, 20.8098, 33.2023, 48.5692, 38.4832, 30.0227, 15.2622, 6.31105]
[-806.08, 94.1409, 60.7887, 20.3371, 10.7259, 2.91044, 15.1565, 18.7207, 31.862, 40.1021, 32.258, 15.6383, 3.44223]
[-791.348, 84.2292, 66.5407, 33.1278, 13.39, 2.32697, 1.12952, 12.4323, 26.5688, 33.7016, 32.7477, 14.3193, -2.5933]
[-765.65, 59.6211, 50.6162, 20.2348, 11.9061, 8.465, 7.47427, 9.78127, 25.7232, 28.6634, 18.1658, -4.64437, -2.17]
[-754.062, 61.1988, 73.0887, 19.9404, -5.52814, -0.835053, 3.17914, 13.2648, 18.1577, 16.1068, 25.4351, 1.6579, -1.12189]
[-713.554, 45.088, 79.0579, 32.7086, 1.72212, 0.588825, 13.2072, 16.8382, 17.3983, 30.6024, 25.9359, 11.9579, 1.74326]
[-597.656, -30.8727, 62.8957, 35.0409, 11.378, 10.1176, 14.1176, 21.1371, 29.1206, 27.8997, 17.3997, 2.81417, -0.748353]
[-626.385, -6.62911, 78.6422, 46.9503, 5.20865, 4.70973, 6.49911, 14.3944, 21.9008, 25.3395, 18.2095, 7.67257, 6.2018]
[-654.957, -3.3248, 86.5682, 45.2713, 3.54817, 2.3735, 4.41694, 17.4947, 11.483, 35.3981, 24.3339, 21.0452, 14.4269]
[-684.996, -4.83313, 88.033, 28.0159, -6.44608, 19.8573, 13.9893, 26.5126, 25.2474, 31.0066, 32.8601, 39.0902, -5.31319]
[-697.12, 15.646, 98.6757, 32.5829, -7.65616, 18.1089, 1.93602, 22.8487, 15.9977, 29.5043, 22.2378, 26.1634, -8.9555]
[-712.596, 35.7291, 99.2051, 31.3009, -5.21412, 24.6646, -9.87423, 24.3671, 25.994, 38.6825, 17.0172, 26.0918, -12.1051]
[-728.005, 61.1235, 79.9526, 10.5588, -1.73828, 23.611, 9.31062, 35.4887, 17.9127, 33.6069, 23.9307, 35.1055, -2.96668]
[-753.284, 70.7791, 75.959, 9.84027, 0.346204, 25.5577, 10.1009, 31.2314, 23.729, 41.1746, 30.078, 37.7585, -4.08293]
[-758.517, 97.1115, 70.8516, 4.02395, 6.93875, 15.1903, 7.23889, 27.6439, 22.6581, 33.0829, 37.4377, 32.6097, 10.867]
[-781.26, 106.308, 68.4719, 8.10438, 12.1373, 13.7385, 8.14816, 26.3098, 27.6047, 23.7294, 34.9061, 32.039, 5.6714]
[-805.339, 113.374, 68.8049, 14.7132, 24.6104, 11.6778, 1.49327, 30.5614, 33.4957, 44.9959, 30.5767, 7.00223, -8.13561]
[-794.925, 122.272, 74.931, 10.8584, 10.1179, 1.50197, 2.05056, 25.4896, 29.8335, 33.2626, 30.5472, 20.2896, 1.9515]
[-785.861, 128.52, 52.3177, 10.8182, 7.58485, 7.90289, 1.36431, 17.7382, 22.9312, 33.2432, 34.5192, 21.0792, 6.55271]
[-787.371, 118.139, 58.5101, 8.30395, 20.7723, 18.2779, 20.0385, 28.0285, 25.2732, 26.5756, 35.2921, 17.7623, -1.5305]
[-783.457, 124.052, 59.0413, 22.5153, 19.2297, 19.3287, 4.79916, 6.71304, 34.5166, 37.2705, 35.008, 20.7963, 15.4393]
[-760.756, 132.565, 44.4783, 15.4025, 8.42884, 12.5932, 8.8033, 22.8276, 20.1744, 27.0524, 35.5225, 22.8942, 12.8375]
[-734.562, 104.416, 23.1604, 5.9432, 11.9908, 5.91185, 12.25, 20.2216, 29.7684, 38.8908, 35.8261, 7.42806, 5.2795]
[-670.609, 119.396, 26.009, 6.17253, 15.2455, 15.752, 4.79393, 3.70836, 8.95975, -0.142736, 13.2229, -8.60923, -2.69074]
[-651.925, 125.934, 26.6244, 15.3489, 2.16657, -12.3238, 1.07545, -1.27623, 6.86788, 0.163989, 13.1281, 2.88751, -4.50255]
[-457.715, 130.249, 18.9781, 5.69758, 11.9106, 0.124343, 13.5361, 7.69909, 8.00459, -10.4744, -1.4696, -9.11734, -5.20076]
[-555.297, 85.3797, 105.157, 57.7787, 31.8561, 35.0609, 34.3551, 20.6538, 6.8448, -0.996754, -0.978877, -4.89587, -1.41001]
[-599.118, 66.6057, 102.224, 30.5297, 39.2571, 47.288, 39.9376, 24.2486, 27.2112, 5.92389, 8.64363, 3.61271, 2.70633]
[-647.887, 65.6618, 121.904, 35.443, 46.2616, 44.2999, 36.2789, 23.7504, 21.2025, 2.90963, 13.1366, -5.32911, -2.92421]
[-657.453, 69.1369, 107.211, 3.93646, 36.614, 55.4418, 51.4015, 40.2024, 32.1315, 13.3046, 15.6339, -8.38872, -10.5254]
[-684.583, 82.2765, 88.129, -7.59981, 49.5853, 72.6107, 56.288, 31.781, 44.8334, 21.0983, 22.8169, -9.54619, -6.92374]
[-711.386, 95.5616, 89.5347, 0.0836984, 58.8971, 50.6997, 44.0858, 28.7698, 34.3885, 19.7927, 36.4248, -0.221035, 4.26641]
[-746.915, 84.1034, 88.2711, 22.7795, 62.2435, 43.9, 43.4684, 28.8198, 47.7508, 31.7036, 16.1961, -5.65905, 13.0593]
[-705.295, 111.923, 58.3037, 7.22139, 50.3862, 34.4986, 37.4072, 27.7556, 42.3667, 30.4044, 15.3588, -6.8435, 9.15293]
[-692.998, 128.897, 27.1745, -2.39579, 37.6677, 30.8959, 33.4588, 36.2797, 45.333, 31.1731, 11.639, -6.29555, 6.64612]
[-703.657, 140.08, 13.8641, -10.0022, 20.5069, 35.9865, 34.901, 24.2434, 32.3744, 25.6522, 2.0486, -7.68928, 8.54693]
[-698.71, 137.274, 4.82677, -27.8897, 3.90405, 13.1191, 24.6194, 19.8832, 19.2509, 9.53422, -2.1342, -6.22037, -2.25838]
[-693.916, 150.513, 4.3738, -12.6969, 3.27021, 17.8162, 21.1937, 40.0144, 38.7787, 14.1224, 8.04541, 8.06624, 12.0699]
[-704.332, 156.258, 15.6547, -13.3443, 10.6226, 18.9582, 28.3968, 43.9905, 35.2863, 19.2547, 11.3921, 10.6547, 15.9201]
[-694.453, 149.372, 13.6899, -8.31563, 15.3211, 28.0977, 26.7653, 37.3553, 32.9993, 25.1217, 7.26339, 6.94655, 15.0494]
[-679.778, 149.611, 26.7598, -2.45251, 20.9548, 26.4356, 20.3314, 18.9, 10.4973, 5.82354, 11.111, -0.734083, 6.44161]
[-670.853, 122.711, 25.9639, 19.3388, 32.203, 42.8415, 15.6486, 7.86081, 0.956898, -2.79202, 0.932234, 6.31922, 10.6343]
[-662.499, 127.867, 21.4562, 5.58543, 33.5515, 33.0338, 14.5205, 24.5358, 9.58625, 1.68915, 1.62986, -1.66167, 11.7248]
[-506.579, 79.7074, 68.0756, 17.986, -3.34489, 28.2671, 25.2431, 6.85689, -7.56629, 1.40224, -6.60334, -9.2968, 2.30039]
[-590.016, 106.016, 86.1812, 21.1829, 25.3339, 61.476, 36.5178, 15.7417, 12.9259, 10.2818, 12.6065, -2.19864, -9.17663]
[-635.229, 113.98, 103.818, 14.9337, 20.6471, 65.6605, 24.2649, 31.6709, 15.448, 15.2583, 2.18695, 1.19803, -3.53044]
[-662.098, 101.986, 93.7102, 18.828, 12.2412, 57.3634, 29.907, 48.7944, 41.1117, 27.4458, -9.68708, 12.4034, -3.28278]
[-671.534, 108.155, 87.0724, 15.5994, -0.638235, 59.0096, 27.5, 51.9097, 42.0248, 28.604, 8.36249, 8.94112, -10.2492]
[-686.115, 128.263, 81.3816, 11.5559, 6.46712, 54.5295, 21.1937, 62.1391, 37.9278, 12.8745, -2.97632, 22.5672, -4.37517]
[-711.458, 129.711, 83.4656, 8.21727, 20.0252, 57.2682, 26.586, 57.1729, 37.9391, 11.415, 7.0273, 17.3473, -8.5022]
[-719.795, 129.974, 64.7757, 7.45912, 22.9898, 54.4511, 35.0412, 57.5247, 31.1988, 22.7102, 17.085, 22.8986, -5.92613]
[-712.524, 139.405, 46.7097, 6.68996, 28.568, 60.4442, 49.5889, 41.5991, 18.7015, 20.3474, 11.8018, 12.3808, -7.71884]
[-703.859, 137.255, 36.1189, 6.68364, 24.506, 48.9035, 28.8981, 29.445, 19.0536, 40.5935, 24.38, 19.4311, 3.44652]
[-712.739, 155.296, 38.405, -1.77869, 31.4035, 41.718, 11.1725, 1.9025, 4.20288, 23.4742, 27.948, 32.4886, 13.829]
[-708.963, 162.837, 6.75264, -30.1532, 18.3709, 43.1013, 17.0535, 8.30344, 5.04059, 26.2819, 13.7362, 1.31146, 2.46761]
[-693.085, 149.081, -2.91735, -22.9201, 1.76025, 29.4479, 29.3137, 14.7098, 6.83021, 7.31639, 10.845, 2.64176, -6.04312]
[-680.947, 158.144, 8.52271, -27.8143, -3.2106, 28.2745, 26.3841, 19.4742, 14.8461, 22.1289, 8.1753, 11.788, -0.776031]
[-676.792, 139.149, 21.6586, -11.5797, 17.7095, 27.6906, 33.622, 19.728, -3.31682, 8.27785, 9.33351, 4.96391, 16.7975]
[-689.583, 145.865, 27.6374, 1.41179, 18.9926, 10.4936, 23.3068, 28.2198, 18.872, 18.5386, -9.2939, 7.21421, 6.19058]
[-661.316, 131.41, 37.5477, 0.767962, 2.11923, 12.9805, 33.5513, 20.6616, -2.81445, 18.9308, -13.0716, 7.78186, 4.28726]
[-628.951, 113.305, 13.8384, -3.88794, 11.1816, 19.3475, 24.3361, 21.9138, -1.93024, 10.8737, -19.8202, 2.547, 9.66778]
[-622.235, 83.3023, 12.4033, 21.4539, 20.4217, 0.845479, 14.1965, 14.5453, 15.7214, 16.7892, -16.4158, 6.33235, 1.4987]
[-543.741, 82.9583, 0.781514, 3.92769, 18.7049, 15.4102, 16.8255, 17.733, 11.1527, 6.96596, -14.2712, -4.52962, -16.728]
[-512.92, 85.5765, 47.1966, 34.4305, 38.3045, 40.2337, 29.2706, 28.8447, 22.1827, 2.97708, -8.70139, -12.1838, -14.2028]
[-587.874, 60.3292, 99.0114, 27.6203, 44.7732, 66.7215, 36.9158, 29.3096, 16.697, 7.8913, 0.0581056, 9.87626, -13.2464]
[-612.211, 46.8913, 90.5183, 20.5335, 51.0627, 58.5209, 26.6806, 43.693, 40.2481, 17.1437, 6.86174, 16.5656, -7.42856]
[-634.726, 61.7148, 96.6309, 1.07479, 38.2462, 58.5557, 34.5089, 49.2904, 29.223, 13.1573, 14.965, 22.6795, 4.22699]
[-646.212, 79.9126, 105.121, 4.91304, 39.139, 57.1673, 19.6415, 33.9747, 24.7311, 23.8407, 18.3032, 27.5063, -0.732409]
